layout_name,input_count,average_remaining_candidates,weighted_unique_share,max_remaining_candidates
evolved_rank_12,11,1.1950128625803882,0.8524566307143016,5
evolved_rank_12,12,1.1950128625803882,0.8524566307143016,5
evolved_rank_12,13,1.1950128625803882,0.8524566307143016,5
evolved_rank_12,14,1.1950128625803882,0.8524566307143016,5
evolved_rank_13,1,92.87631512973525,0.0,135
evolved_rank_13,2,13.551869286019842,0.005376996259767855,42
evolved_rank_13,3,2.77323004865486,0.4643240969092604,17
evolved_rank_13,4,1.2345808583943338,0.8335651462776148,6
evolved_rank_13,5,1.1535432320305612,0.8740081758799247,4
evolved_rank_13,6,1.142298384648375,0.8819758712808935,3
evolved_rank_13,7,1.1422965293229734,0.8819775817445299,3
evolved_rank_13,8,1.1368068543832692,0.8874672566842342,3
evolved_rank_13,9,1.136806636623882,0.8874674744436214,3
evolved_rank_13,10,1.136806636623882,0.8874674744436214,3
evolved_rank_13,11,1.136806636623882,0.8874674744436214,3
evolved_rank_13,12,1.136806636623882,0.8874674744436214,3
evolved_rank_13,13,1.136806636623882,0.8874674744436214,3
evolved_rank_13,14,1.136806636623882,0.8874674744436214,3
evolved_rank_14,1,87.77388500349723,0.0,169
evolved_rank_14,2,13.432315179176713,0.006047613366033475,46
evolved_rank_14,3,2.9707835450160647,0.3962704411153581,17
evolved_rank_14,4,1.37950170107884,0.6761014731128918,7
evolved_rank_14,5,1.2819968191839994,0.7426228040313089,4
evolved_rank_14,6,1.2773046724782278,0.7473142322827933,4
evolved_rank_14,7,1.2773029311438258,0.7473158287554302,4
evolved_rank_14,8,1.2718133670649217,0.7528053928343343,4
evolved_rank_14,9,1.2718130384447341,0.7528057214545217,4
evolved_rank_14,10,1.2718130384447341,0.7528057214545217,4
evolved_rank_14,11,1.2718130384447341,0.7528057214545217,4
evolved_rank_14,12,1.2718130384447341,0.7528057214545217,4
evolved_rank_14,13,1.2718130384447341,0.7528057214545217,4
evolved_rank_14,14,1.2718130384447341,0.7528057214545217,4
evolved_rank_15,1,88.64219903310624,0.0,138
evolved_rank_15,2,13.906199931888166,0.03148699255792032,31
evolved_rank_15,3,2.8788764649695064,0.3770243838267272,16
evolved_rank_15,4,1.3953910081845562,0.7248045919294627,6
evolved_rank_15,5,1.3000747257442173,0.7864333690625958,4
evolved_rank_15,6,1.2953822052459827,0.7911247501277219,4
evolved_rank_15,7,1.295380365586797,0.7911264449251424,4
evolved_rank_15,8,1.2898906906470928,0.7966161198648467,4
evolved_rank_15,9,1.2898904728877056,0.7966163376242339,4
evolved_rank_15,10,1.2898904728877056,0.7966163376242339,4
evolved_rank_15,11,1.2898904728877056,0.7966163376242339,4
evolved_rank_15,12,1.2898904728877056,0.7966163376242339,4
